index,ori_filename,adv_filename,ori_recorded_label,adv_recorded_label,ori_fresh_pred,adv_fresh_pred,ori_matches_recorded,was_successful_attack,included_in_adv_accuracy,adv_accuracy_match
49,ori_49_IMAGENET_3599_DeiT_B.png,adv_49_IMAGENET_3599_DeiT_B.png,587,558,587,558,True,True,True,True
50,ori_50_IMAGENET_3599_DeiT_B.png,adv_50_IMAGENET_3599_DeiT_B.png,764,413,764,413,True,True,True,True
51,ori_51_IMAGENET_3599_DeiT_B.png,adv_51_IMAGENET_3599_DeiT_B.png,447,976,447,976,True,True,True,True
52,ori_52_IMAGENET_3599_DeiT_B.png,adv_52_IMAGENET_3599_DeiT_B.png,888,821,888,821,True,True,True,True
53,ori_53_IMAGENET_3599_DeiT_B.png,adv_53_IMAGENET_3599_DeiT_B.png,408,847,408,847,True,True,True,True
54,ori_54_IMAGENET_3599_DeiT_B.png,adv_54_IMAGENET_3599_DeiT_B.png,633,447,633,447,True,True,True,True
55,ori_55_IMAGENET_3599_DeiT_B.png,adv_55_IMAGENET_3599_DeiT_B.png,862,556,862,556,True,True,True,True
56,ori_56_IMAGENET_3599_DeiT_B.png,adv_56_IMAGENET_3599_DeiT_B.png,688,590,688,590,True,True,True,True
57,ori_57_IMAGENET_3599_DeiT_B.png,adv_57_IMAGENET_3599_DeiT_B.png,465,615,465,615,True,True,True,True
58,ori_58_IMAGENET_3599_DeiT_B.png,adv_58_IMAGENET_3599_DeiT_B.png,489,556,489,489,True,True,True,False
59,ori_59_IMAGENET_3599_DeiT_B.png,adv_59_IMAGENET_3599_DeiT_B.png,628,128,628,628,True,True,True,False
60,ori_60_IMAGENET_3599_DeiT_B.png,adv_60_IMAGENET_3599_DeiT_B.png,587,596,587,596,True,True,True,True
61,ori_61_IMAGENET_3599_DeiT_B.png,adv_61_IMAGENET_3599_DeiT_B.png,724,976,724,976,True,True,True,True
62,ori_62_IMAGENET_3599_DeiT_B.png,adv_62_IMAGENET_3599_DeiT_B.png,734,468,734,468,True,True,True,True
63,ori_63_IMAGENET_3599_DeiT_B.png,adv_63_IMAGENET_3599_DeiT_B.png,764,877,764,877,True,True,True,True
64,ori_64_IMAGENET_3599_DeiT_B.png,adv_64_IMAGENET_3599_DeiT_B.png,771,0,771,111,True,False,False,
65,ori_65_IMAGENET_3599_DeiT_B.png,adv_65_IMAGENET_3599_DeiT_B.png,787,461,787,461,True,True,True,True
66,ori_66_IMAGENET_3599_DeiT_B.png,adv_66_IMAGENET_3599_DeiT_B.png,724,0,724,111,True,False,False,
67,ori_67_IMAGENET_3599_DeiT_B.png,adv_67_IMAGENET_3599_DeiT_B.png,830,652,830,652,True,True,True,True
68,ori_68_IMAGENET_3599_DeiT_B.png,adv_68_IMAGENET_3599_DeiT_B.png,830,624,830,624,True,True,True,True
69,ori_69_IMAGENET_3599_DeiT_B.png,adv_69_IMAGENET_3599_DeiT_B.png,646,457,646,457,True,True,True,True
70,ori_70_IMAGENET_3599_DeiT_B.png,adv_70_IMAGENET_3599_DeiT_B.png,830,509,830,509,True,True,True,True
71,ori_71_IMAGENET_3599_DeiT_B.png,adv_71_IMAGENET_3599_DeiT_B.png,745,732,745,732,True,True,True,True
72,ori_72_IMAGENET_3599_DeiT_B.png,adv_72_IMAGENET_3599_DeiT_B.png,413,486,413,486,True,True,True,True
73,ori_73_IMAGENET_3599_DeiT_B.png,adv_73_IMAGENET_3599_DeiT_B.png,764,558,764,558,True,True,True,True
74,ori_74_IMAGENET_3599_DeiT_B.png,adv_74_IMAGENET_3599_DeiT_B.png,732,439,732,732,True,True,True,False
75,ori_75_IMAGENET_3599_DeiT_B.png,adv_75_IMAGENET_3599_DeiT_B.png,820,403,820,403,True,True,True,True
76,ori_76_IMAGENET_3599_DeiT_B.png,adv_76_IMAGENET_3599_DeiT_B.png,510,594,510,594,True,True,True,True
77,ori_77_IMAGENET_3599_DeiT_B.png,adv_77_IMAGENET_3599_DeiT_B.png,754,485,754,485,True,True,True,True
78,ori_78_IMAGENET_3599_DeiT_B.png,adv_78_IMAGENET_3599_DeiT_B.png,404,0,404,111,True,False,False,
79,ori_79_IMAGENET_3599_DeiT_B.png,adv_79_IMAGENET_3599_DeiT_B.png,797,750,797,750,True,True,True,True
80,ori_80_IMAGENET_3599_DeiT_B.png,adv_80_IMAGENET_3599_DeiT_B.png,471,677,471,677,True,True,True,True
81,ori_81_IMAGENET_3599_DeiT_B.png,adv_81_IMAGENET_3599_DeiT_B.png,701,111,701,701,True,True,True,False
82,ori_82_IMAGENET_3599_DeiT_B.png,adv_82_IMAGENET_3599_DeiT_B.png,590,531,590,531,True,True,True,True
83,ori_83_IMAGENET_3599_DeiT_B.png,adv_83_IMAGENET_3599_DeiT_B.png,404,0,404,111,True,False,False,
84,ori_84_IMAGENET_3599_DeiT_B.png,adv_84_IMAGENET_3599_DeiT_B.png,471,744,471,744,True,True,True,True
85,ori_85_IMAGENET_3599_DeiT_B.png,adv_85_IMAGENET_3599_DeiT_B.png,821,718,821,718,True,True,True,True
86,ori_86_IMAGENET_3599_DeiT_B.png,adv_86_IMAGENET_3599_DeiT_B.png,888,912,888,912,True,True,True,True
87,ori_87_IMAGENET_3599_DeiT_B.png,adv_87_IMAGENET_3599_DeiT_B.png,764,413,764,413,True,True,True,True
88,ori_88_IMAGENET_3599_DeiT_B.png,adv_88_IMAGENET_3599_DeiT_B.png,403,540,403,403,True,True,True,False
89,ori_89_IMAGENET_3599_DeiT_B.png,adv_89_IMAGENET_3599_DeiT_B.png,862,752,862,752,True,True,True,True
90,ori_90_IMAGENET_3599_DeiT_B.png,adv_90_IMAGENET_3599_DeiT_B.png,405,583,405,583,True,True,True,True
91,ori_91_IMAGENET_3599_DeiT_B.png,adv_91_IMAGENET_3599_DeiT_B.png,518,545,518,545,True,True,True,True
92,ori_92_IMAGENET_3599_DeiT_B.png,adv_92_IMAGENET_3599_DeiT_B.png,862,470,862,470,True,True,True,True
93,ori_93_IMAGENET_3599_DeiT_B.png,adv_93_IMAGENET_3599_DeiT_B.png,536,978,536,978,True,True,True,True
94,ori_94_IMAGENET_3599_DeiT_B.png,adv_94_IMAGENET_3599_DeiT_B.png,740,535,740,535,True,True,True,True
95,ori_95_IMAGENET_3599_DeiT_B.png,adv_95_IMAGENET_3599_DeiT_B.png,417,879,417,879,True,True,True,True
96,ori_96_IMAGENET_3599_DeiT_B.png,adv_96_IMAGENET_3599_DeiT_B.png,518,615,518,615,True,True,True,True
97,ori_97_IMAGENET_3599_DeiT_B.png,adv_97_IMAGENET_3599_DeiT_B.png,763,626,763,626,True,True,True,True
98,ori_98_IMAGENET_3599_DeiT_B.png,adv_98_IMAGENET_3599_DeiT_B.png,812,0,812,111,True,False,False,
99,ori_99_IMAGENET_3599_DeiT_B.png,adv_99_IMAGENET_3599_DeiT_B.png,867,812,867,812,True,True,True,True
100,ori_100_IMAGENET_3599_DeiT_B.png,adv_100_IMAGENET_3599_DeiT_B.png,771,507,771,507,True,True,True,True
101,ori_101_IMAGENET_3599_DeiT_B.png,adv_101_IMAGENET_3599_DeiT_B.png,761,613,761,613,True,True,True,True
102,ori_102_IMAGENET_3599_DeiT_B.png,adv_102_IMAGENET_3599_DeiT_B.png,471,833,471,471,True,True,True,False
103,ori_103_IMAGENET_3599_DeiT_B.png,adv_103_IMAGENET_3599_DeiT_B.png,754,848,754,848,True,True,True,True
104,ori_104_IMAGENET_3599_DeiT_B.png,adv_104_IMAGENET_3599_DeiT_B.png,404,128,404,128,True,True,True,True
105,ori_105_IMAGENET_3599_DeiT_B.png,adv_105_IMAGENET_3599_DeiT_B.png,732,0,732,111,True,False,False,
106,ori_106_IMAGENET_3599_DeiT_B.png,adv_106_IMAGENET_3599_DeiT_B.png,732,818,732,818,True,True,True,True
107,ori_107_IMAGENET_3599_DeiT_B.png,adv_107_IMAGENET_3599_DeiT_B.png,540,780,540,540,True,True,True,False
108,ori_108_IMAGENET_3599_DeiT_B.png,adv_108_IMAGENET_3599_DeiT_B.png,633,0,633,111,True,False,False,
109,ori_109_IMAGENET_3599_DeiT_B.png,adv_109_IMAGENET_3599_DeiT_B.png,755,971,755,755,True,True,True,False
110,ori_110_IMAGENET_3599_DeiT_B.png,adv_110_IMAGENET_3599_DeiT_B.png,672,0,672,111,True,False,False,
111,ori_111_IMAGENET_3599_DeiT_B.png,adv_111_IMAGENET_3599_DeiT_B.png,664,527,664,527,True,True,True,True
112,ori_112_IMAGENET_3599_DeiT_B.png,adv_112_IMAGENET_3599_DeiT_B.png,628,148,628,148,True,True,True,True
113,ori_113_IMAGENET_3599_DeiT_B.png,adv_113_IMAGENET_3599_DeiT_B.png,417,556,417,417,True,True,True,False
114,ori_114_IMAGENET_3599_DeiT_B.png,adv_114_IMAGENET_3599_DeiT_B.png,628,0,628,111,True,False,False,
115,ori_115_IMAGENET_3599_DeiT_B.png,adv_115_IMAGENET_3599_DeiT_B.png,847,0,847,111,True,False,False,
116,ori_116_IMAGENET_3599_DeiT_B.png,adv_116_IMAGENET_3599_DeiT_B.png,724,979,724,979,True,True,True,True
117,ori_117_IMAGENET_3599_DeiT_B.png,adv_117_IMAGENET_3599_DeiT_B.png,835,879,835,879,True,True,True,True
118,ori_118_IMAGENET_3599_DeiT_B.png,adv_118_IMAGENET_3599_DeiT_B.png,447,0,447,111,True,False,False,
119,ori_119_IMAGENET_3599_DeiT_B.png,adv_119_IMAGENET_3599_DeiT_B.png,847,0,847,111,True,False,False,
120,ori_120_IMAGENET_3599_DeiT_B.png,adv_120_IMAGENET_3599_DeiT_B.png,414,636,414,636,True,True,True,True
121,ori_121_IMAGENET_3599_DeiT_B.png,adv_121_IMAGENET_3599_DeiT_B.png,867,703,867,703,True,True,True,True
122,ori_122_IMAGENET_3599_DeiT_B.png,adv_122_IMAGENET_3599_DeiT_B.png,745,710,745,710,True,True,True,True
123,ori_123_IMAGENET_3599_DeiT_B.png,adv_123_IMAGENET_3599_DeiT_B.png,650,556,650,556,True,True,True,True
124,ori_124_IMAGENET_3599_DeiT_B.png,adv_124_IMAGENET_3599_DeiT_B.png,821,718,821,718,True,True,True,True
125,ori_125_IMAGENET_3599_DeiT_B.png,adv_125_IMAGENET_3599_DeiT_B.png,413,652,413,652,True,True,True,True
126,ori_126_IMAGENET_3599_DeiT_B.png,adv_126_IMAGENET_3599_DeiT_B.png,763,0,763,111,True,False,False,
127,ori_127_IMAGENET_3599_DeiT_B.png,adv_127_IMAGENET_3599_DeiT_B.png,862,752,862,752,True,True,True,True
128,ori_128_IMAGENET_3599_DeiT_B.png,adv_128_IMAGENET_3599_DeiT_B.png,801,149,801,149,True,True,True,True
129,ori_129_IMAGENET_3599_DeiT_B.png,adv_129_IMAGENET_3599_DeiT_B.png,835,892,835,835,True,True,True,False
130,ori_130_IMAGENET_3599_DeiT_B.png,adv_130_IMAGENET_3599_DeiT_B.png,761,487,761,487,True,True,True,True
131,ori_131_IMAGENET_3599_DeiT_B.png,adv_131_IMAGENET_3599_DeiT_B.png,635,409,635,409,True,True,True,True
132,ori_132_IMAGENET_3599_DeiT_B.png,adv_132_IMAGENET_3599_DeiT_B.png,745,0,745,111,True,False,False,
133,ori_133_IMAGENET_3599_DeiT_B.png,adv_133_IMAGENET_3599_DeiT_B.png,596,61,596,61,True,True,True,True
134,ori_134_IMAGENET_3599_DeiT_B.png,adv_134_IMAGENET_3599_DeiT_B.png,763,596,763,596,True,True,True,True
135,ori_135_IMAGENET_3599_DeiT_B.png,adv_135_IMAGENET_3599_DeiT_B.png,755,0,755,111,True,False,False,
136,ori_136_IMAGENET_3599_DeiT_B.png,adv_136_IMAGENET_3599_DeiT_B.png,701,844,701,844,True,True,True,True
137,ori_137_IMAGENET_3599_DeiT_B.png,adv_137_IMAGENET_3599_DeiT_B.png,847,586,847,586,True,True,True,True
138,ori_138_IMAGENET_3599_DeiT_B.png,adv_138_IMAGENET_3599_DeiT_B.png,405,622,405,622,True,True,True,True
139,ori_139_IMAGENET_3599_DeiT_B.png,adv_139_IMAGENET_3599_DeiT_B.png,672,111,672,111,True,True,True,True
140,ori_140_IMAGENET_3599_DeiT_B.png,adv_140_IMAGENET_3599_DeiT_B.png,596,777,596,777,True,True,True,True
141,ori_141_IMAGENET_3599_DeiT_B.png,adv_141_IMAGENET_3599_DeiT_B.png,536,530,536,530,True,True,True,True
142,ori_142_IMAGENET_3599_DeiT_B.png,adv_142_IMAGENET_3599_DeiT_B.png,820,915,820,915,True,True,True,True
143,ori_143_IMAGENET_3599_DeiT_B.png,adv_143_IMAGENET_3599_DeiT_B.png,763,0,763,111,True,False,False,
144,ori_144_IMAGENET_3599_DeiT_B.png,adv_144_IMAGENET_3599_DeiT_B.png,590,810,590,810,True,True,True,True
145,ori_145_IMAGENET_3599_DeiT_B.png,adv_145_IMAGENET_3599_DeiT_B.png,489,378,489,378,True,True,True,True
146,ori_146_IMAGENET_3599_DeiT_B.png,adv_146_IMAGENET_3599_DeiT_B.png,754,848,754,848,True,True,True,True
147,ori_147_IMAGENET_3599_DeiT_B.png,adv_147_IMAGENET_3599_DeiT_B.png,847,408,847,408,True,True,True,True
148,ori_148_IMAGENET_3599_DeiT_B.png,adv_148_IMAGENET_3599_DeiT_B.png,628,516,628,516,True,True,True,True
149,ori_149_IMAGENET_3599_DeiT_B.png,adv_149_IMAGENET_3599_DeiT_B.png,701,111,701,111,True,True,True,True
150,ori_150_IMAGENET_3599_DeiT_B.png,adv_150_IMAGENET_3599_DeiT_B.png,540,517,540,540,True,True,True,False
151,ori_151_IMAGENET_3599_DeiT_B.png,adv_151_IMAGENET_3599_DeiT_B.png,820,107,820,107,True,True,True,True
152,ori_152_IMAGENET_3599_DeiT_B.png,adv_152_IMAGENET_3599_DeiT_B.png,695,507,695,507,True,True,True,True
153,ori_153_IMAGENET_3599_DeiT_B.png,adv_153_IMAGENET_3599_DeiT_B.png,413,764,413,764,True,True,True,True
154,ori_154_IMAGENET_3599_DeiT_B.png,adv_154_IMAGENET_3599_DeiT_B.png,830,171,830,171,True,True,True,True
155,ori_155_IMAGENET_3599_DeiT_B.png,adv_155_IMAGENET_3599_DeiT_B.png,510,460,510,460,True,True,True,True
156,ori_156_IMAGENET_3599_DeiT_B.png,adv_156_IMAGENET_3599_DeiT_B.png,754,848,754,848,True,True,True,True
157,ori_157_IMAGENET_3599_DeiT_B.png,adv_157_IMAGENET_3599_DeiT_B.png,754,111,754,111,True,True,True,True
158,ori_158_IMAGENET_3599_DeiT_B.png,adv_158_IMAGENET_3599_DeiT_B.png,417,405,417,405,True,True,True,True
159,ori_159_IMAGENET_3599_DeiT_B.png,adv_159_IMAGENET_3599_DeiT_B.png,465,0,465,111,True,False,False,
160,ori_160_IMAGENET_3599_DeiT_B.png,adv_160_IMAGENET_3599_DeiT_B.png,830,652,830,652,True,True,True,True
161,ori_161_IMAGENET_3599_DeiT_B.png,adv_161_IMAGENET_3599_DeiT_B.png,597,464,597,464,True,True,True,True
162,ori_162_IMAGENET_3599_DeiT_B.png,adv_162_IMAGENET_3599_DeiT_B.png,763,0,763,111,True,False,False,
163,ori_163_IMAGENET_3599_DeiT_B.png,adv_163_IMAGENET_3599_DeiT_B.png,405,701,405,701,True,True,True,True
164,ori_164_IMAGENET_3599_DeiT_B.png,adv_164_IMAGENET_3599_DeiT_B.png,635,409,635,409,True,True,True,True
165,ori_165_IMAGENET_3599_DeiT_B.png,adv_165_IMAGENET_3599_DeiT_B.png,540,0,540,111,True,False,False,
166,ori_166_IMAGENET_3599_DeiT_B.png,adv_166_IMAGENET_3599_DeiT_B.png,691,456,691,456,True,True,True,True
167,ori_167_IMAGENET_3599_DeiT_B.png,adv_167_IMAGENET_3599_DeiT_B.png,695,507,695,507,True,True,True,True
168,ori_168_IMAGENET_3599_DeiT_B.png,adv_168_IMAGENET_3599_DeiT_B.png,761,646,761,646,True,True,True,True
169,ori_169_IMAGENET_3599_DeiT_B.png,adv_169_IMAGENET_3599_DeiT_B.png,801,98,801,98,True,True,True,True
170,ori_170_IMAGENET_3599_DeiT_B.png,adv_170_IMAGENET_3599_DeiT_B.png,650,613,650,650,True,True,True,False
171,ori_171_IMAGENET_3599_DeiT_B.png,adv_171_IMAGENET_3599_DeiT_B.png,755,148,755,755,True,True,True,False
172,ori_172_IMAGENET_3599_DeiT_B.png,adv_172_IMAGENET_3599_DeiT_B.png,744,657,744,657,True,True,True,True
173,ori_173_IMAGENET_3599_DeiT_B.png,adv_173_IMAGENET_3599_DeiT_B.png,628,781,628,781,True,True,True,True
174,ori_174_IMAGENET_3599_DeiT_B.png,adv_174_IMAGENET_3599_DeiT_B.png,535,592,535,535,True,True,True,False
175,ori_175_IMAGENET_3599_DeiT_B.png,adv_175_IMAGENET_3599_DeiT_B.png,510,0,510,111,True,False,False,
176,ori_176_IMAGENET_3599_DeiT_B.png,adv_176_IMAGENET_3599_DeiT_B.png,812,404,812,404,True,True,True,True
177,ori_177_IMAGENET_3599_DeiT_B.png,adv_177_IMAGENET_3599_DeiT_B.png,821,0,821,111,True,False,False,
178,ori_178_IMAGENET_3599_DeiT_B.png,adv_178_IMAGENET_3599_DeiT_B.png,724,536,724,536,True,True,True,True
179,ori_179_IMAGENET_3599_DeiT_B.png,adv_179_IMAGENET_3599_DeiT_B.png,734,436,734,436,True,True,True,True
180,ori_180_IMAGENET_3599_DeiT_B.png,adv_180_IMAGENET_3599_DeiT_B.png,763,111,763,111,True,True,True,True
181,ori_181_IMAGENET_3599_DeiT_B.png,adv_181_IMAGENET_3599_DeiT_B.png,535,0,535,111,True,False,False,
182,ori_182_IMAGENET_3599_DeiT_B.png,adv_182_IMAGENET_3599_DeiT_B.png,820,111,820,820,True,True,True,False
183,ori_183_IMAGENET_3599_DeiT_B.png,adv_183_IMAGENET_3599_DeiT_B.png,600,488,600,488,True,True,True,True
184,ori_184_IMAGENET_3599_DeiT_B.png,adv_184_IMAGENET_3599_DeiT_B.png,590,892,590,590,True,True,True,False
185,ori_185_IMAGENET_3599_DeiT_B.png,adv_185_IMAGENET_3599_DeiT_B.png,652,715,652,715,True,True,True,True
186,ori_186_IMAGENET_3599_DeiT_B.png,adv_186_IMAGENET_3599_DeiT_B.png,510,978,510,978,True,True,True,True
187,ori_187_IMAGENET_3599_DeiT_B.png,adv_187_IMAGENET_3599_DeiT_B.png,761,810,761,810,True,True,True,True
188,ori_188_IMAGENET_3599_DeiT_B.png,adv_188_IMAGENET_3599_DeiT_B.png,847,517,847,517,True,True,True,True
189,ori_189_IMAGENET_3599_DeiT_B.png,adv_189_IMAGENET_3599_DeiT_B.png,724,780,724,780,True,True,True,True
190,ori_190_IMAGENET_3599_DeiT_B.png,adv_190_IMAGENET_3599_DeiT_B.png,724,780,724,780,True,True,True,True
191,ori_191_IMAGENET_3599_DeiT_B.png,adv_191_IMAGENET_3599_DeiT_B.png,633,0,633,111,True,False,False,
192,ori_192_IMAGENET_3599_DeiT_B.png,adv_192_IMAGENET_3599_DeiT_B.png,895,403,895,403,True,True,True,True
193,ori_193_IMAGENET_3599_DeiT_B.png,adv_193_IMAGENET_3599_DeiT_B.png,596,792,596,792,True,True,True,True
194,ori_194_IMAGENET_3599_DeiT_B.png,adv_194_IMAGENET_3599_DeiT_B.png,862,752,862,752,True,True,True,True
195,ori_195_IMAGENET_3599_DeiT_B.png,adv_195_IMAGENET_3599_DeiT_B.png,821,525,821,525,True,True,True,True
196,ori_196_IMAGENET_3599_DeiT_B.png,adv_196_IMAGENET_3599_DeiT_B.png,862,626,862,862,True,True,True,False
197,ori_197_IMAGENET_3599_DeiT_B.png,adv_197_IMAGENET_3599_DeiT_B.png,587,596,587,587,True,True,True,False
198,ori_198_IMAGENET_3599_DeiT_B.png,adv_198_IMAGENET_3599_DeiT_B.png,626,692,626,692,True,True,True,True
199,ori_199_IMAGENET_3599_DeiT_B.png,adv_199_IMAGENET_3599_DeiT_B.png,646,412,646,412,True,True,True,True
200,ori_200_IMAGENET_3599_DeiT_B.png,adv_200_IMAGENET_3599_DeiT_B.png,755,0,755,111,True,False,False,
201,ori_201_IMAGENET_3599_DeiT_B.png,adv_201_IMAGENET_3599_DeiT_B.png,763,111,763,111,True,True,True,True
202,ori_202_IMAGENET_3599_DeiT_B.png,adv_202_IMAGENET_3599_DeiT_B.png,650,783,650,650,True,True,True,False
203,ori_203_IMAGENET_3599_DeiT_B.png,adv_203_IMAGENET_3599_DeiT_B.png,487,680,487,680,True,True,True,True
204,ori_204_IMAGENET_3599_DeiT_B.png,adv_204_IMAGENET_3599_DeiT_B.png,447,427,447,427,True,True,True,True
205,ori_205_IMAGENET_3599_DeiT_B.png,adv_205_IMAGENET_3599_DeiT_B.png,830,428,830,428,True,True,True,True
206,ori_206_IMAGENET_3599_DeiT_B.png,adv_206_IMAGENET_3599_DeiT_B.png,754,530,754,530,True,True,True,True
207,ori_207_IMAGENET_3599_DeiT_B.png,adv_207_IMAGENET_3599_DeiT_B.png,581,0,581,111,True,False,False,
208,ori_208_IMAGENET_3599_DeiT_B.png,adv_208_IMAGENET_3599_DeiT_B.png,888,821,888,821,True,True,True,True
