index,filename,asr,l2_distortion,linf_distortion,lpips,queries,ssim,psnr,orig_class,adv_class,total_time_seconds
91,ILSVRC2012_val_00001390.JPEG,True,5.237040042877197,0.21040266752243042,0.026978377252817154,4146,0.98192805,37.394455402844294,404,701,1411.6
92,ILSVRC2012_val_00001395.JPEG,True,4.246631622314453,0.12578892707824707,0.02207529917359352,4029,0.9618921,39.21528184971158,797,831,1411.6
93,ILSVRC2012_val_00001399.JPEG,True,21.22804832458496,0.6673606634140015,0.10176125168800354,4170,0.89600784,25.237971538577998,471,653,1411.6
94,ILSVRC2012_val_00001412.JPEG,True,2.8172542442916892e-05,5.364418029785156e-07,3.408430870877055e-09,4101,0.99999994,142.77965232450447,826,563,1411.6
95,ILSVRC2012_val_00001429.JPEG,True,3.5767876397585496e-05,5.364418029785156e-07,3.1265519062628755e-09,4181,0.9999995,140.7063104691183,745,598,1411.6
96,ILSVRC2012_val_00001440.JPEG,True,15.896781921386719,0.4901960492134094,0.31786224246025085,4028,0.67275554,27.749988286920555,701,723,1411.6
97,ILSVRC2012_val_00001456.JPEG,True,2.9070846721879207e-05,5.364418029785156e-07,2.4635433693021014e-09,4191,1.0000035,142.50701950975673,590,487,1411.6
98,ILSVRC2012_val_00001506.JPEG,True,8.06839656829834,0.26456695795059204,0.04384544864296913,4044,0.94126385,33.64042795233813,404,908,1411.6
99,ILSVRC2012_val_00001525.JPEG,True,2.9317245207494125e-05,4.76837158203125e-07,5.947688563878728e-09,4101,0.9999997,142.4337098047589,657,744,1411.6
100,ILSVRC2012_val_00001528.JPEG,True,19.804546356201172,0.4915700852870941,0.17644117772579193,4059,0.8590061,25.84087514925491,471,595,1411.6
101,ILSVRC2012_val_00001541.JPEG,True,1.4249703884124756,0.03678441047668457,0.0016673444770276546,4092,0.99842256,48.700056026354716,821,718,1411.6
102,ILSVRC2012_val_00001554.JPEG,True,13.061991691589355,0.5465802550315857,0.09981518238782883,4013,0.9315624,29.45598460965308,888,440,1411.6
103,ILSVRC2012_val_00001558.JPEG,True,3.36458433594089e-05,5.364418029785156e-07,5.893477705853911e-09,4181,0.9999995,141.23754447271736,764,763,1411.6
104,ILSVRC2012_val_00001559.JPEG,True,3.1613271858077496e-05,5.364418029785156e-07,3.1017339807704047e-09,4181,0.9999998,141.77878407099774,740,891,1411.6
105,ILSVRC2012_val_00001583.JPEG,True,6.588112831115723,0.21646848320960999,0.06996825337409973,4014,0.95853716,35.400951991125474,403,540,1411.6
106,ILSVRC2012_val_00001591.JPEG,True,2.739502815529704e-05,4.76837158203125e-07,5.5093600792588404e-09,4181,0.99999976,143.02273772019416,587,884,1411.6
107,ILSVRC2012_val_00001592.JPEG,True,2.169442653656006,0.06579691171646118,0.002213027561083436,4060,0.9971636,45.04920985724013,862,430,1411.6
108,ILSVRC2012_val_00001602.JPEG,True,2.9076342582702637,0.13296449184417725,0.00925868097692728,4059,0.9917412,42.50537740121301,405,982,1411.6
109,ILSVRC2012_val_00001660.JPEG,True,2.608156442642212,0.10025638341903687,0.012986874207854271,4045,0.99559116,43.449500268598584,724,871,1411.6
110,ILSVRC2012_val_00001689.JPEG,True,4.803848743438721,0.26237836480140686,0.009990868158638477,4027,0.9830406,38.14438676889504,518,417,1411.6
111,ILSVRC2012_val_00001700.JPEG,True,1.7399020195007324,0.06494364142417908,0.0011835293844342232,4061,0.99751353,46.96567719415243,862,470,1411.6
112,ILSVRC2012_val_00001729.JPEG,True,0.05800396203994751,0.0020055174827575684,2.3951552066137083e-06,4101,0.9999954,76.50701969059328,536,403,1411.6
113,ILSVRC2012_val_00001730.JPEG,True,0.7915391325950623,0.027290139347314835,0.0003444126632530242,4121,0.99955803,53.80672550538282,740,535,1411.6
114,ILSVRC2012_val_00001731.JPEG,True,6.032723426818848,0.18300189077854156,0.008776617236435413,4043,0.96168584,36.16590484778227,417,879,1411.6
115,ILSVRC2012_val_00001756.JPEG,True,3.054213084396906e-05,5.960464477539062e-07,3.752493871189699e-09,4181,1.0000035,142.07818594142176,518,673,1411.6
116,ILSVRC2012_val_00001789.JPEG,True,1.196360468864441,0.07174968719482422,0.0006640785140916705,4059,0.99898523,50.218931377876814,763,784,1411.6
117,ILSVRC2012_val_00001795.JPEG,True,8.312525749206543,0.3232937455177307,0.041439153254032135,4028,0.96729225,33.38151314657276,812,971,1411.6
118,ILSVRC2012_val_00001797.JPEG,True,7.1668782234191895,0.2691310942173004,0.05175206810235977,4059,0.9775012,34.66957225617681,867,864,1411.6
119,ILSVRC2012_val_00001804.JPEG,True,8.467741966247559,0.3384777307510376,0.09685500711202621,4029,0.9426101,33.22082091670967,771,478,1411.6
120,ILSVRC2012_val_00001838.JPEG,True,1.5777132511138916,0.08727554976940155,0.0014368952251970768,4047,0.9970867,47.81561137505684,761,613,1411.6
121,ILSVRC2012_val_00001902.JPEG,True,3.145848512649536,0.14028704166412354,0.037139322608709335,4044,0.97720194,41.821416629376984,471,847,1411.6
122,ILSVRC2012_val_00001903.JPEG,True,8.38890266418457,0.22512932121753693,0.04404924064874649,4028,0.9386873,33.30206995497724,754,593,1411.6
123,ILSVRC2012_val_00001946.JPEG,True,1.451710820198059,0.06483504921197891,0.0015055538387969136,4209,0.99585843,48.53857080709837,590,681,1411.6
124,ILSVRC2012_val_00001952.JPEG,True,5.365503311157227,0.22531914710998535,0.030852897092700005,4014,0.96119356,37.18396410615253,404,908,1411.6
125,ILSVRC2012_val_00001973.JPEG,True,12.97741985321045,0.44472819566726685,0.0506010577082634,4023,0.9231104,29.51240587460379,732,452,1411.6
126,ILSVRC2012_val_00001978.JPEG,True,5.342040538787842,0.23441150784492493,0.021047694608569145,4200,0.97658634,37.222028946157096,732,688,1411.6
127,ILSVRC2012_val_00001982.JPEG,True,7.385868229903281e-06,3.5762786865234375e-07,3.3312206326741034e-09,4181,1.0,154.40814166462584,650,819,1411.6
128,ILSVRC2012_val_00001983.JPEG,True,1.3260480165481567,0.03653550148010254,0.0009034032700583339,4178,0.9990461,49.324987827338816,536,576,1411.6
129,ILSVRC2012_val_00001989.JPEG,True,2.8893549824715592e-05,5.364418029785156e-07,6.225842952289895e-09,4181,0.9999998,142.56015515299998,745,423,1411.6
130,ILSVRC2012_val_00002008.JPEG,True,9.573869705200195,0.38264456391334534,0.055534593760967255,4141,0.952254,32.15442279602341,540,561,1411.6
131,ILSVRC2012_val_00002015.JPEG,True,4.5689674152527004e-05,5.960464477539062e-07,4.6283927801482605e-09,4181,0.9999995,138.57981151229006,835,977,1411.6
132,ILSVRC2012_val_00002045.JPEG,True,7.8401055335998535,0.40514975786209106,0.10091714560985565,4043,0.9678603,33.8897347128012,633,971,1411.6
133,ILSVRC2012_val_00002046.JPEG,True,4.026144981384277,0.2301274538040161,0.023423176258802414,4028,0.98863477,39.6783852621624,755,405,1411.6
134,ILSVRC2012_val_00002082.JPEG,True,8.87082290649414,0.4573356807231903,0.11389318108558655,4058,0.94625074,32.81689521493652,672,976,1411.6
135,ILSVRC2012_val_00002089.JPEG,True,2.170506377296988e-05,5.364418029785156e-07,4.356476956957067e-09,4181,0.99999976,145.04495180531467,664,527,1411.6
136,ILSVRC2012_val_00002093.JPEG,True,18.10470199584961,0.5394184589385986,0.20092593133449554,4059,0.8986171,26.62034565959035,628,765,1411.6
137,ILSVRC2012_val_00002107.JPEG,True,2.8794414902222343e-05,5.364418029785156e-07,6.547801856271462e-09,4181,1.0000001,142.59000765303142,664,632,1411.6
138,ILSVRC2012_val_00002112.JPEG,True,3.074815322179347e-05,4.76837158203125e-07,3.730364461773661e-09,4181,0.99999994,142.019792465089,758,879,1411.6
139,ILSVRC2012_val_00002114.JPEG,True,14.218185424804688,0.4085685610771179,0.06326216459274292,4030,0.9202869,28.719289676165943,487,800,1411.6
140,ILSVRC2012_val_00002115.JPEG,True,2.8542403015308082e-05,5.364418029785156e-07,3.5168805645469092e-09,4181,1.0000063,142.66636208823536,695,507,1411.6
141,ILSVRC2012_val_00002118.JPEG,True,6.704333782196045,0.21015185117721558,0.10680657625198364,4028,0.9286024,35.24906065047891,417,701,1411.6
142,ILSVRC2012_val_00002120.JPEG,True,3.75491836166475e-05,5.960464477539062e-07,5.886182208314494e-09,4181,0.9999991,140.28416314616425,847,471,1411.6
143,ILSVRC2012_val_00002121.JPEG,True,15.702544212341309,0.9333333373069763,0.08498778194189072,4035,0.92764497,27.856772564180886,628,694,1411.6
144,ILSVRC2012_val_00002122.JPEG,True,5.1087327003479,0.20897844433784485,0.01618913561105728,4220,0.98259306,37.6099096865204,847,586,1411.6
145,ILSVRC2012_val_00002130.JPEG,True,15.574134826660156,0.6176705360412598,0.17590366303920746,4029,0.88661647,27.928094014013457,724,832,1411.6
146,ILSVRC2012_val_00002136.JPEG,True,5.58545446395874,0.29118791222572327,0.021844055503606796,4060,0.98422676,36.835002423364706,835,879,1411.6
147,ILSVRC2012_val_00002158.JPEG,True,5.339771747589111,0.2823529541492462,0.023422932252287865,4102,0.97960263,37.22571924837094,447,971,1411.6
148,ILSVRC2012_val_00002162.JPEG,True,11.315742492675781,0.704033613204956,0.09937527775764465,4134,0.94234467,30.702512156871286,847,586,1411.6
149,ILSVRC2012_val_00002165.JPEG,True,2.456211586832069e-05,4.76837158203125e-07,6.4715282022120846e-09,4181,0.9999998,143.9708568755351,754,711,1411.6
150,ILSVRC2012_val_00002174.JPEG,True,3.9985759258270264,0.13800281286239624,0.011770006269216537,4059,0.9814655,39.73806581238719,414,636,1411.6
151,ILSVRC2012_val_00002183.JPEG,True,33.36957550048828,0.9333333373069763,0.26061949133872986,4201,0.71471804,21.309159443966475,414,556,1411.6
152,ILSVRC2012_val_00002197.JPEG,True,1.0095036029815674,0.034483615309000015,0.000324494787491858,4060,0.99888724,51.6940159423432,826,590,1411.6
153,ILSVRC2012_val_00002213.JPEG,True,6.16750955581665,0.2104855179786682,0.017313163727521896,4045,0.9703522,35.973976206828745,867,555,1411.6
154,ILSVRC2012_val_00002236.JPEG,True,3.0644755363464355,0.156614288687706,0.011191470548510551,4044,0.98744744,42.04904991516699,745,485,1411.6
155,ILSVRC2012_val_00002240.JPEG,True,6.08268404006958,0.19420120120048523,0.029770903289318085,4045,0.9371669,36.094267999286764,650,513,1411.6
156,ILSVRC2012_val_00002250.JPEG,True,0.0002989435743074864,9.164214134216309e-06,1.3093215400772351e-08,4029,0.99999994,122.26438834332572,524,505,1411.6
157,ILSVRC2012_val_00002257.JPEG,True,2.293867588043213,0.10485783219337463,0.00923999585211277,4044,0.99513704,44.56480607848255,821,718,1411.6
158,ILSVRC2012_val_00002269.JPEG,True,2.9192495276220143e-05,4.172325134277344e-07,6.7345773402394116e-09,4181,0.9999998,142.47074857691138,413,652,1411.6
159,ILSVRC2012_val_00002290.JPEG,True,3.940854367101565e-05,7.152557373046875e-07,2.9676496815511655e-09,4181,1.0000004,139.86436532726805,570,691,1411.6
160,ILSVRC2012_val_00002299.JPEG,True,10.03826904296875,0.38062626123428345,0.0622575581073761,4028,0.9404084,31.74299653970938,763,709,1411.6
161,ILSVRC2012_val_00002304.JPEG,True,2.8032440241076984e-05,4.76837158203125e-07,3.796960079682776e-09,4181,0.99999976,142.82295501385232,744,884,1411.6
162,ILSVRC2012_val_00002331.JPEG,True,3.231062873965129e-05,4.76837158203125e-07,5.776850997563088e-09,4181,0.99999976,141.58926478575876,862,608,1411.6
163,ILSVRC2012_val_00002340.JPEG,True,11.153997421264648,0.2895180881023407,0.10609618574380875,4044,0.8613536,30.82756205932808,801,396,1411.6
164,ILSVRC2012_val_00002354.JPEG,True,3.885994738084264e-05,5.960464477539062e-07,3.1527080945892294e-09,4181,0.99999934,139.98612828094883,835,498,1411.6
165,ILSVRC2012_val_00002371.JPEG,True,12.062780380249023,0.609561562538147,0.08293365687131882,4027,0.90887266,30.147224094275458,761,487,1411.6
166,ILSVRC2012_val_00002384.JPEG,True,3.2386069506173953e-05,5.960464477539062e-07,4.6792889563107565e-09,4181,1.0000066,141.56900843225597,635,409,1411.6
167,ILSVRC2012_val_00002386.JPEG,True,9.170360565185547,0.5294678807258606,0.08127519488334656,4152,0.9440601,32.52844424220573,745,971,1411.6
168,ILSVRC2012_val_00002436.JPEG,True,2.9086118956911378e-05,5.960464477539062e-07,5.1082684748848806e-09,4181,1.0,142.50245738812472,596,67,1411.6
169,ILSVRC2012_val_00002438.JPEG,True,18.454557418823242,0.8447517156600952,0.23259148001670837,4029,0.85968924,26.454100472067147,763,703,1411.6
170,ILSVRC2012_val_00002458.JPEG,True,0.7397795915603638,0.02638295292854309,0.00013812535325996578,4097,0.9996021,54.394125721935936,740,587,1411.6
171,ILSVRC2012_val_00002489.JPEG,True,2.972611904144287,0.09683150053024292,0.005171090830117464,4028,0.9956832,42.31340901763055,535,444,1411.6
172,ILSVRC2012_val_00002494.JPEG,True,6.085679054260254,0.17993295192718506,0.06032651662826538,4042,0.97238207,36.089992337130504,755,834,1411.6
173,ILSVRC2012_val_00002508.JPEG,True,18.93427085876465,0.6773747801780701,0.19291852414608002,4221,0.67801666,26.231201627890606,701,879,1411.6
174,ILSVRC2012_val_00002520.JPEG,True,0.3908771276473999,0.01731036603450775,0.00019238999811932445,4088,0.99989766,59.93536768550115,847,408,1411.6
175,ILSVRC2012_val_00002523.JPEG,True,18.37570571899414,0.5490196347236633,0.06918482482433319,4215,0.90005285,26.491292464438715,405,417,1411.6
176,ILSVRC2012_val_00002528.JPEG,True,12.674518585205078,0.3612726330757141,0.1042976900935173,4044,0.9660244,29.71754291775254,672,879,1411.6
