index,filename,asr,l2_distortion,queries,ssim,psnr,orig_class,adv_class,total_time_seconds
71,images/ILSVRC2012_val_00001106.JPEG,True,9.358177185058594,4038,0.9338541,32.352347608735045,628,510,651.3
72,images/ILSVRC2012_val_00001110.JPEG,True,9.554033279418945,4027,0.96600085,32.17243762320803,587,696,651.3
73,images/ILSVRC2012_val_00001111.JPEG,True,5.215073585510254,4043,0.91783494,37.43096395162516,724,780,651.3
74,images/ILSVRC2012_val_00001143.JPEG,True,8.358621597290039,4041,0.96601963,33.33347879448074,734,468,651.3
75,images/ILSVRC2012_val_00001157.JPEG,True,8.96627140045166,4058,0.96857834,32.723934985521474,764,877,651.3
76,images/ILSVRC2012_val_00001169.JPEG,True,20.402124404907227,4194,0.8802688,25.58266535423003,771,865,651.3
77,images/ILSVRC2012_val_00001173.JPEG,True,16.886512756347656,4042,0.7407382,27.225373490839186,787,892,651.3
78,images/ILSVRC2012_val_00001182.JPEG,True,26.005191802978516,4013,0.76523143,23.474971645487454,724,611,651.3
79,images/ILSVRC2012_val_00001196.JPEG,True,0.5892428159713745,4091,0.9997794,56.37028747408236,830,652,651.3
80,images/ILSVRC2012_val_00001211.JPEG,True,2.7925455570220947,4048,0.99485236,42.856167425169794,830,624,651.3
81,images/ILSVRC2012_val_00001227.JPEG,True,16.331491470336914,4013,0.8751645,27.515656117977958,646,509,651.3
82,images/ILSVRC2012_val_00001229.JPEG,True,16.902578353881836,4013,0.8869403,27.21711372690564,635,577,651.3
83,images/ILSVRC2012_val_00001235.JPEG,True,14.617515563964844,4012,0.899451,28.47870128687186,830,582,651.3
84,images/ILSVRC2012_val_00001253.JPEG,True,0.8627307415008545,4074,0.9992685,53.058667344184165,732,897,651.3
85,images/ILSVRC2012_val_00001278.JPEG,True,0.41910436749458313,4116,0.9999234,59.32972914236736,523,971,651.3
86,images/ILSVRC2012_val_00001291.JPEG,True,6.607192039489746,4028,0.96807545,35.37583443113323,764,623,651.3
87,images/ILSVRC2012_val_00001298.JPEG,False,inf,100,nan,nan,732,0,651.3
88,images/ILSVRC2012_val_00001301.JPEG,True,3.7234342098236084,4042,0.99185354,40.35729902634855,820,912,651.3
89,images/ILSVRC2012_val_00001339.JPEG,True,13.013500213623047,4058,0.9394582,29.48829007410406,510,839,651.3
90,images/ILSVRC2012_val_00001346.JPEG,True,4.26496696472168,4026,0.98138976,39.17785917884951,485,848,651.3
91,images/ILSVRC2012_val_00001390.JPEG,True,6.73611307144165,4205,0.9732394,35.20798528936767,404,701,651.3
92,images/ILSVRC2012_val_00001395.JPEG,True,8.050829887390137,4219,0.8998448,33.65936026816986,797,90,651.3
93,images/ILSVRC2012_val_00001399.JPEG,True,21.891101837158203,4194,0.8933583,24.970820605583253,471,695,651.3
94,images/ILSVRC2012_val_00001412.JPEG,True,0.07791520655155182,4102,0.9999874,73.94372806712262,563,826,651.3
95,images/ILSVRC2012_val_00001429.JPEG,True,2.3098065853118896,4059,0.99470395,44.50466069562326,598,632,651.3
96,images/ILSVRC2012_val_00001440.JPEG,True,17.244340896606445,4014,0.63567877,27.043240852093376,701,723,651.3
97,images/ILSVRC2012_val_00001456.JPEG,True,1.8393125534057617,4204,0.99689144,46.4830622850489,487,590,651.3
98,images/ILSVRC2012_val_00001506.JPEG,True,9.995149612426758,4026,0.9240632,31.78038715078314,404,908,651.3
99,images/ILSVRC2012_val_00001525.JPEG,True,3.1652982234954834,4014,0.98965406,41.76787981945473,744,657,651.3
100,images/ILSVRC2012_val_00001528.JPEG,True,20.866933822631836,4027,0.8530267,25.38700029382516,471,595,651.3
101,images/ILSVRC2012_val_00001541.JPEG,True,1.7110357284545898,4197,0.99786025,47.110991569423284,821,718,651.3
102,images/ILSVRC2012_val_00001554.JPEG,True,11.243460655212402,4030,0.9420164,30.75817329876822,888,440,651.3
103,images/ILSVRC2012_val_00001558.JPEG,True,5.607325077056885,4072,0.9732563,36.80105849508432,763,764,651.3
104,images/ILSVRC2012_val_00001559.JPEG,True,0.755092978477478,4196,0.99933624,54.21616439043275,891,859,651.3
105,images/ILSVRC2012_val_00001583.JPEG,True,6.348967552185059,4043,0.96012765,35.722111242428504,403,540,651.3
106,images/ILSVRC2012_val_00001591.JPEG,True,6.340686798095703,4042,0.94112533,35.7334466725458,884,677,651.3
107,images/ILSVRC2012_val_00001592.JPEG,True,1.85956609249115,4030,0.9979741,46.38794088765746,862,430,651.3
108,images/ILSVRC2012_val_00001602.JPEG,True,4.368413925170898,4044,0.9828064,38.969697834654895,405,576,651.3
109,images/ILSVRC2012_val_00001660.JPEG,True,2.3651280403137207,4028,0.99610764,44.29907991217484,724,871,651.3
110,images/ILSVRC2012_val_00001689.JPEG,True,4.442032337188721,4031,0.9860628,38.8245385299141,518,417,651.3
111,images/ILSVRC2012_val_00001700.JPEG,True,1.4528661966323853,4058,0.99822855,48.53166036233836,862,470,651.3
112,images/ILSVRC2012_val_00001729.JPEG,True,0.04500527307391167,4110,0.99999714,78.71090452516194,536,403,651.3
113,images/ILSVRC2012_val_00001730.JPEG,True,1.0184953212738037,4178,0.9993209,51.61699212416962,740,535,651.3
114,images/ILSVRC2012_val_00001731.JPEG,True,6.729665756225586,4015,0.9547426,35.21630295873583,417,879,651.3
115,images/ILSVRC2012_val_00001756.JPEG,True,2.1298017501831055,4042,0.9944672,45.20938960524808,673,518,651.3
116,images/ILSVRC2012_val_00001789.JPEG,True,1.5573292970657349,4041,0.998085,47.92856412154219,763,784,651.3
117,images/ILSVRC2012_val_00001795.JPEG,True,7.761927127838135,4013,0.97050303,33.97678170389878,812,971,651.3
118,images/ILSVRC2012_val_00001797.JPEG,True,9.205245018005371,4014,0.9661204,32.49546551719423,867,864,651.3
119,images/ILSVRC2012_val_00001804.JPEG,True,8.371668815612793,4043,0.94556355,33.319931739681316,771,478,651.3
TOTAL,,119/120,7.8785,4029,0.9483,39.03,,,651.3
